Index,demand
0,0.038796030708156556
1,0.025884462476219575
2,0.03255771933505414
3,0.03882972704909929
4,0.06839360286480263
5,0.018679501886110998
6,0.04653676540362451
7,0.10269957627612508
8,0.05328632769057072
9,0.0850921593465879
10,0.04672515213833512
11,0.2302003151497206
12,0.23115063063861246
13,0.04900204808913007
14,0.13667629552048793
15,0.042255082254025744
16,0.14769901294682963
17,0.045070929919806005
18,0.08691487552385466
19,0.05374823416108082
20,0.016570806956934237
21,0.021778442931168034
22,0.10380551786764813
23,0.05061343557038998
24,0.49936234136627544
25,0.09785685902042315
26,0.03245362890344264
27,0.11611712142422778
28,0.03577858807001681
29,0.01645182086766006
30,0.02136005393691434
31,0.03369940201659264
32,0.026512271057096193
33,0.08053225309223669
34,0.29933922115741957
35,0.4600548298596763
36,0.04017447048528369
37,0.035992931058375234
38,0.07777544301683566
39,0.11539872583004604
40,0.01683751679940548
41,0.01122243269831662
42,0.022847988881177117
43,0.050103459694400033
44,0.023442194361901376
45,0.03783540756410754
46,0.04978212610809604
47,0.4014411478735902
48,0.06336727431136825
49,0.07323702246823137
50,0.32693065799764254
51,0.0439341798237152
52,0.01988044927081456
53,0.24840373000754412
54,0.024286710050757217
55,0.05302597762469988
56,0.12025771058232407
57,0.02892056070507684
58,0.03005002759691064
59,0.046179604090906295
60,0.015217440326496138
61,0.05827098806798931
62,0.1258910678561472
63,0.04890177920227394
64,0.0231263830955257
65,0.3511474970949442
66,0.028083028278310718
67,0.036606534416361795
68,0.03712141473626516
69,0.03949401151245851
70,0.031177995461855755
71,0.03334007647919891
72,0.01313278093063712
73,0.07153020245852926
74,0.031207530322802338
75,0.030484960684214496
76,0.04279270393503608
77,0.09692696676320534
78,0.12162632177883356
79,0.03201223512247914
80,0.027816689594187996
81,0.016174168649668037
82,0.018460485950797814
83,0.15468646933280641
84,0.05595736876685428
85,0.04439030840377253
86,0.15425392070784996
87,0.38953963379227685
88,0.05982161292837537
89,0.02851767708714882
90,0.018267436205557618
91,0.03741049492342161
92,0.08108748213752733
93,0.10708081330830424
94,0.1877176457077743
95,0.022905715328642863
96,0.04470385485908321
97,0.034670209129120194
98,0.01567678069882946
99,0.014068330323212959
100,0.02746545128188676
101,0.037288132438961216
102,0.027871453695730637
103,0.14713949304801124
104,0.0448690183740983
105,0.03256300139663165
106,0.028899061230529655
107,0.07232108246589275
108,0.4763949865864639
109,0.027967233426443854
110,0.023360585508846336
111,0.032105581285764795
112,0.05162235218263629
113,0.0445276789919951
114,0.026382176933110058
115,0.10065652565299912
116,0.12220687283437015
117,0.07897507785524435
118,0.07109087775340195
119,0.03888331866534816
120,0.024560164005781496
121,0.028678999423482156
122,0.028115576398521337
123,0.034429038037343714
124,0.011776410073880358
125,0.04025741904268994
126,0.0680655493028059
127,0.2140702701821327
128,0.030404098642942835
129,0.06409287227088842
130,0.03897200358284418
131,0.024184842625446616
132,0.02045274128951734
133,0.028982872238410874
134,0.045743155872022
135,0.02852959689213868
136,0.07226050633008517
137,0.14117735678737928
138,0.24138645494890454
139,0.049904399563794354
140,0.04632060268296871
141,0.07290779554060074
142,0.0464133740768645
143,0.019552706437277738
144,0.06738482856791897
145,0.02228204776999108
146,0.0223730562700891
147,0.023453082066160383
148,0.1037835281320103
149,0.03599137269504096
150,0.0203427138307304
151,0.02834492218730225
152,0.0620829917167553
153,0.06258313146275499
154,0.15121483308589084
155,0.15104211948639593
156,0.21675125371499004
157,0.05893125490563125
158,0.05274840903494402
159,0.02332216016029418
160,0.04759655457537631
161,0.042656298885756797
162,0.07169735526861616
163,0.04088953265366867
164,0.6283806618319386
165,0.1183456092971612
166,0.024705447446275862
167,0.11125365964251238
168,0.04904351275419108
169,0.04891062822797644
170,0.024585117029645956
171,0.020922473214976138
172,0.01623142301758164
173,0.036489170258032055
174,0.022026953823986062
175,0.02496551710837578
176,0.05909680744985167
177,0.03801853512774343
178,0.09041003211963691
179,0.05655664721470802
180,0.11313023931370707
181,0.21662757496393892
182,0.3460882797106472
183,0.08216353901064288
184,0.033928792604149036
185,0.06979670281177779
186,0.02299199156222108
187,0.03527186676175775
188,0.01500704640294322
189,0.04920855690701753
190,0.04674237443559827
191,0.13000038104476955
192,0.06687826620400544
193,0.08269437055770539
194,0.04542231970666846
195,0.06735027211275371
196,0.028010997528212855
197,0.021115620722517398
198,0.09654193899467828
199,0.030917675624075894
200,0.044250097060733254
201,0.030404215577514278
202,0.01536915139167244
203,0.021305350584723534
204,0.04369018418120141
205,0.060502087329064
206,0.07490769431670129
207,0.12075609883261998
208,0.10960878644677297
209,0.17397446940203012
210,0.11780620381660128
211,0.10829374352465641
212,0.02041092035449152
213,0.08764119788062888
214,0.04658212316143935
215,0.01609587797848986
216,0.05354528688622197
217,0.09176063689007326
218,0.028808679136266734
219,0.029235696549600013
220,0.05090743334090707
221,0.04184728063320939
222,0.020131847988312378
223,0.050247867865632796
224,0.07686302996156799
225,0.037135028250126934
226,0.06670089714013976
227,0.025839442288606435
228,0.020532393612648258
229,0.056501990627016815
230,0.03920900540689666
231,0.029850966723854594
232,0.060965665005538835
233,0.13225000477098522
234,0.3200058396877261
235,0.12701864227612106
236,0.12898439902846964
237,0.07505402751642527
238,0.08138815520747586
239,0.08881215227410585
240,0.08804084271381954
241,0.05850889739165677
242,0.027909455149498157
243,0.27322859979308084
244,0.0730220997163525
245,0.07571166587579611
246,0.040857530545940574
247,0.06833822310136552
248,0.023570691884912558
249,0.026452147988694896
250,0.01339862841339778
251,0.0205645334669858
252,0.025158853929532134
253,0.0527999768419181
254,0.11642498814687344
255,0.06135300761724158
256,0.04717439584541562
257,0.12787807619230374
258,0.5712805975778497
259,0.10366311605314754
260,0.022812043274868257
261,0.2154093583452526
262,0.06152633410182447
263,0.3368000477847253
264,0.15949015262208877
265,0.07780068978589272
266,0.02027722920789506
267,0.05748287926834937
268,0.05056693942711213
269,0.08335888791951267
270,0.21825783782036867
271,0.06034254191318326
272,0.31649940523406694
273,0.08059434913256541
274,0.05658471354421932
275,0.017953981017934897
276,0.021155976357840375
277,0.048200379990005204
278,0.06159636667499442
279,0.029045966752053322
280,0.1395241874209034
281,0.224285311545531
282,0.1434658856022216
283,0.08435009901617507
284,0.03988184505130592
285,0.10499427556302765
286,0.1772920599033629
287,0.24606649567226127
288,0.05673984124417816
289,0.06974142541433208
290,0.022761893995243337
291,0.0642476811235676
292,0.5104309522092406
293,0.025033036022865975
294,0.06377056884521363
295,0.30350549133180726
296,0.24359279002331952
297,0.012388614392295818
298,0.017661545435366154
299,0.03363576039264179
300,0.05849841504808942
301,0.1444566119971225
302,0.21411978691875694
303,0.11378961995702112
304,0.10820139965908446
305,0.24350470948396102
306,0.2107598401688002
307,0.12911112369682484
308,0.23455954069867913
309,0.3554875028397685
310,0.06530050022290776
311,0.024661016759765758
312,0.043798479633935995
313,0.08012203158238398
314,0.05884157423709198
315,0.20528141016330315
316,0.7406819557243002
317,0.010647116227376659
318,0.07414507629188279
319,0.3693020584998
320,0.016652008471582318
321,0.04134542822389279
322,0.2638742375136401
323,0.013319032347950958
324,0.04570516644768882
325,0.08177053308006277
326,0.0296885385504811
327,0.035234170914590655
328,0.19732400779687814
329,0.07795829560749605
330,0.09473919314445384
331,0.18637360625171373
332,0.1734501860350591
333,0.24423587859649415
334,0.27312269180901017
335,0.1319953117865479
336,0.03401980303860397
337,0.26818719608490676
338,0.21799629669037876
339,0.14004058627812124
340,0.6937832273840716
341,0.3775684826208875
342,0.29201020722873194
343,0.02990925089844467
344,0.08678528800368981
345,0.06305455631916962
346,0.027532747632724477
347,0.014244523845118678
348,0.018554517687095977
349,0.05091287268125695
350,0.014324846687224939
351,0.01842402990956612
352,0.021733060985365836
353,0.08559888475997704
354,0.13401947621504523
355,0.09426203584699207
356,0.11163658942477808
357,0.08330937385698545
358,0.14511459641784574
359,0.10906835224757261
360,0.022662966778897016
361,0.14036921080341114
362,0.2409165477991036
363,0.030221549686149277
364,0.07983622974452198
365,0.7004078388344221
366,0.7683698955044613
367,0.4363372291161338
368,0.01226387574145306
369,0.02543817903528
370,0.021888448590751897
371,0.02808974771624774
372,0.2889538685058484
373,0.06430212730933282
374,0.02020872328864434
375,0.04726982396947181
376,0.0227920385989733
377,0.05655189693811706
378,0.057318162926750585
379,0.06272082228181204
380,0.023946665811913577
381,0.26163125710124413
382,0.02260377647051172
383,0.05397694924545963
384,0.1268030197186859
385,0.10096971501737499
386,0.06046300050155187
387,0.060526380514975595
388,0.09628772562811877
389,0.12112482883249212
390,0.03575065117948241
391,0.10911286518546767
392,0.08097472864215852
393,0.1298258566094718
394,0.7468889291409122
395,0.7887032831024048
396,0.46647984983702534
397,0.10834691233187316
398,0.021902817173871256
399,0.1182211053774847
400,0.06605747842469262
401,0.24935862405694764
402,0.06042320951787605
403,0.050451083725694276
404,0.026718869237842276
405,0.04245544328881376
406,0.11896983238284087
407,0.21323465987906096
408,0.07650123571006556
409,0.5312584210280692
410,0.2571860553015816
411,0.15143811510506605
412,0.1513432880598124
413,0.09149546282091733
414,0.060855044020563756
415,0.13711496993527494
416,0.04355476422963955
417,0.045841420177256835
418,0.01883719420663002
419,0.09529966532729126
420,0.09217564008351226
421,0.03365628238411447
422,0.07452200163423783
423,0.027758755269308173
424,0.7521569433206621
425,0.971672076918416
426,0.7877858757255094
427,0.03442094519184642
428,0.031993565090312995
429,0.22307881398689833
430,0.15223898612001985
431,0.02666526437769634
432,0.01510560622964524
433,0.0210451540507644
434,0.022743356096703554
435,0.06057934959526015
436,0.10846315572725418
437,0.07013904465918448
438,0.3958258398453046
439,0.5711799074545998
440,0.08880989919418368
441,0.1095302230684449
442,0.14369389251191275
443,0.24145726910580956
444,0.07403415608094646
445,0.23380876845828819
446,0.10215940381266916
447,0.027579689066784277
448,0.05956232362928658
449,0.09942683197715535
450,0.10197307947114034
451,0.055473331353660615
452,0.027157808171925295
453,0.2875306079741428
454,0.36292160581170196
455,0.14145454689242726
456,0.06576870248389019
457,0.03654751707039208
458,0.22122021232018269
459,0.07447305576165965
460,0.273173080783642
461,0.028965532973809834
462,0.0355656990724678
463,0.037678219272706155
464,0.018935839976457137
465,0.024103872032818403
466,0.0621272473655495
467,0.04829393650288814
468,0.2541403810584961
469,0.7046483012019538
470,0.38662858518514365
471,0.3506244911396357
472,0.1128479983659501
473,0.18333087267005266
474,0.21922613202717572
475,0.47841167347500113
476,0.10062906002966218
477,0.03338532232061232
478,0.04031360629420603
479,0.026655761317694822
480,0.2112973345720897
481,0.1435824817995934
482,0.059560341121254995
483,0.2668564396079952
484,0.2738194873279848
485,0.2468657757996467
486,0.9537923406775346
487,0.08550065555251554
488,0.02482948033205866
489,0.13218107351858827
490,0.20514811512569348
491,0.026348299621074277
492,0.06765548643617007
493,0.4089441176983528
494,0.011076227754353837
495,0.07314705877890994
496,0.041586530509115135
497,0.05421778913074442
498,0.06702581567033242
499,0.22209527430605297
500,0.4454370793237584
501,0.3539745359078599
502,0.5595961393505465
503,0.3655423531730403
504,0.16494942821402575
505,0.158378130838974
506,0.24726276549594628
507,0.02208606258306036
508,0.024625447899772696
509,0.11762602951875945
510,0.0786712491565272
511,0.06130011610564087
512,0.20092791421542783
513,0.17996073997967282
514,0.5563454704294766
515,0.19130373488510802
516,0.010884644014044039
517,0.06564965743767581
518,0.12623371803292818
519,0.083848569391853
520,0.049698530427632004
521,0.017974792337162076
522,0.014436595264720117
523,0.019347675253993717
524,0.03636042010638238
525,0.053601325663183624
526,0.09489758945550998
527,0.12156037332914925
528,0.1351333199694324
529,0.44552096153315035
530,0.6905241834365697
531,0.46629493269910893
532,0.3690680770480408
533,0.5937749621983688
534,0.09763650566065035
535,0.018628520272148678
536,0.04254168593433016
537,0.04960716743027556
538,0.119419097138817
