Index,demand
0,0.03955158789902844
1,0.026735938527525618
2,0.031687169307888355
3,0.03999488598105806
4,0.06924206710593961
5,0.019083592558352284
6,0.047311064341593365
7,0.10324379652133953
8,0.05374469944502844
9,0.08533632348878083
10,0.046974175902820735
11,0.23149751571867477
12,0.23038876287873478
13,0.049631327016957064
14,0.13811476181517804
15,0.04278681355969629
16,0.1475164523976697
17,0.04615522807602738
18,0.08828057348988169
19,0.05435382541636555
20,0.017441487691241403
21,0.02286768826133741
22,0.10602300840601467
23,0.05122016996293658
24,0.4976555241152174
25,0.10062197861972064
26,0.03309722167125709
27,0.11829406220076072
28,0.036547595161285695
29,0.01725025560452574
30,0.02203626016394621
31,0.03444278840475867
32,0.027748535515563777
33,0.08130451182813783
34,0.2940691804893011
35,0.45336943206814256
36,0.04094481772333859
37,0.03682877192452566
38,0.0788858974079322
39,0.11713855621244056
40,0.01791922020956604
41,0.012008197710729761
42,0.022988383132826872
43,0.051008689697762954
44,0.02429824064762582
45,0.038570650374251926
46,0.050917622605937275
47,0.39398792770115215
48,0.06460527177662129
49,0.07399060088321212
50,0.3207980696373405
51,0.04548304218264305
52,0.02053135869817109
53,0.24183189548290232
54,0.025118818295138286
55,0.053556637138059165
56,0.11858545520259743
57,0.029823396619629322
58,0.031007972168290807
59,0.04669865684812519
60,0.016152322155790023
61,0.05896350466987589
62,0.12614216408642542
63,0.0496744275501088
64,0.023523578834779357
65,0.3504569909469956
66,0.029209257540553726
67,0.03714816013807863
68,0.038035869122615
69,0.04037762578922297
70,0.032143198234694415
71,0.033987062212952314
72,0.013481144436905828
73,0.0719301644254038
74,0.032298777649424806
75,0.03118829311006234
76,0.043368633915961435
77,0.09914983503233722
78,0.12335992331158525
79,0.03279181738769328
80,0.028851306172316068
81,0.01618464542197888
82,0.019033887789810994
83,0.14891377817454532
84,0.05727065433092077
85,0.04545981835610981
86,0.14906326630893968
87,0.38429880200601374
88,0.060746522675905495
89,0.029107388534018487
90,0.018802463715433516
91,0.03832720655071633
92,0.08163209993179811
93,0.10735467730038864
94,0.18317650556391865
95,0.023910512196282683
96,0.04603882800111751
97,0.03551031319399585
98,0.0160893504499042
99,0.014699402310313942
100,0.028008094761476334
101,0.03827535111406925
102,0.028762093089916303
103,0.1468763680759217
104,0.04552473617294002
105,0.03376872286150637
106,0.0297107358945608
107,0.07496507674749993
108,0.4680669523473825
109,0.029333831063494884
110,0.024289608099436734
111,0.03278564482632966
112,0.05255007302634261
113,0.04531443101682945
114,0.027206375055427057
115,0.10135148395528698
116,0.12346608216955371
117,0.07948165219993636
118,0.07173701671882865
119,0.0398819527539368
120,0.02528276229383024
121,0.02970405917716883
122,0.028789682607597504
123,0.03536303190730004
124,0.011865588416005442
125,0.041184573694545444
126,0.06857393591487879
127,0.21473091125566576
128,0.031023896139059853
129,0.06438366721542116
130,0.039889864909590685
131,0.02470760607935897
132,0.021130669201174047
133,0.02980913535495662
134,0.0465159836313851
135,0.029392868628266674
136,0.07303050899025645
137,0.14027061524682138
138,0.24073251867371
139,0.05079134376706344
140,0.04712465209195915
141,0.07344036020762341
142,0.04716255643601703
143,0.020507343183517067
144,0.06808237581503712
145,0.023139025260563544
146,0.02350121822176535
147,0.024247111105944547
148,0.10526108098541079
149,0.03697426268879187
150,0.02129575788133384
151,0.029460938649033964
152,0.063641789281878
153,0.06314032763833691
154,0.15231445927662413
155,0.1518794933250597
156,0.21681287201365373
157,0.05961779839111521
158,0.053045273843120994
159,0.024249978935515767
160,0.048231748787141315
161,0.0435564956236329
162,0.07286520844712616
163,0.04171890062854552
164,0.6208835821075435
165,0.11855430161981716
166,0.02507136013391165
167,0.11184939291242042
168,0.04983275064267254
169,0.04926726182061898
170,0.025147300704737637
171,0.021761842691222763
172,0.01727654193736001
173,0.03736968729102643
174,0.022931986052275283
175,0.025941294861647552
176,0.05984451080469181
177,0.039012517480468925
178,0.09182799596992627
179,0.0572264106532721
180,0.11358001185981016
181,0.2173042586842649
182,0.3434052757518044
183,0.0830387086421378
184,0.034805643586619334
185,0.07035502768914262
186,0.023624420631471892
187,0.03598800564080519
188,0.01580861657788682
189,0.04963537049659396
190,0.047831221885987346
191,0.13047890514739807
192,0.06756207192167737
193,0.08355032063181257
194,0.04594796097674007
195,0.06780969084836627
196,0.028498611074183604
197,0.022111058781237418
198,0.09734357688734238
199,0.031054628660985448
200,0.045193518062622506
201,0.031351397165053654
202,0.01588406136468407
203,0.02230534759287553
204,0.04478020506654812
205,0.06043695463617377
206,0.07559659141311685
207,0.12136502146329375
208,0.10975719879759933
209,0.17527632550810962
210,0.11868946673112489
211,0.1094036567667338
212,0.021239392316879144
213,0.08818102644833463
214,0.0473463400475848
215,0.016232179343883213
216,0.05368189560655655
217,0.09187006215942825
218,0.029633465149174136
219,0.02990081784915637
220,0.05201672280485103
221,0.04232338575560099
222,0.02115777396947125
223,0.050617862161881376
224,0.07757419291204856
225,0.03786791121044894
226,0.06747217986527873
227,0.026611604232558393
228,0.02156948101837277
229,0.057362288385862166
230,0.04031784494076814
231,0.031056837377279833
232,0.06164989542705539
233,0.13315436351691146
234,0.31322468030086964
235,0.127082201005428
236,0.1299210791408241
237,0.07564398689258642
238,0.0821938770304191
239,0.08949267560215919
240,0.08901759767101919
241,0.059181650054354086
242,0.02888495842034887
243,0.27231619313770794
244,0.07337097014840496
