Index,demand
0,0.03874411534539951
1,0.023568903135584667
2,0.02896667636671816
3,0.036304666516314144
4,0.07302925126424518
5,0.015336941334797027
6,0.04742849929172688
7,0.11306510201474354
8,0.05502018197184646
9,0.09255118947619165
10,0.047175406367900095
11,0.2478159553853437
12,0.24223976860309607
13,0.05056389656945973
14,0.12719759295761193
15,0.04296305411350472
16,0.13755210831528047
17,0.045026612596453776
18,0.08777603837996689
19,0.05629601953820758
20,0.012319397585617673
21,0.01855647643773679
22,0.10460643200461853
23,0.05171073393619975
24,0.45256624184234695
25,0.09906762897618673
26,0.03162634593873065
27,0.11678750490716214
28,0.03394873084411434
29,0.01187800591477558
30,0.018043574918495953
31,0.032317213455525524
32,0.023554089305900697
33,0.08645906430484442
34,0.2520476156446348
35,0.4256585920777233
36,0.040199508158242296
37,0.034685801849033915
38,0.08115843750786633
39,0.11766714171575078
40,0.011130370764510596
41,0.006056045300940744
42,0.019744486537924412
43,0.051619393008089945
44,0.020300836377256607
45,0.03675691693681272
46,0.05098117853877765
47,0.3965354707773348
48,0.06530259681595006
49,0.06296320201288604
50,0.2900388206736367
51,0.04225812000884917
52,0.016410219574305874
53,0.19130979742567053
54,0.0217990186759203
55,0.055081119273635806
56,0.1024735429859938
57,0.02710672413306061
58,0.02857136864647382
59,0.04679138588400111
60,0.011031045664822211
61,0.059275125273128774
62,0.14035267926164655
63,0.049089026966710525
64,0.019870503860755933
65,0.3689718500980816
66,0.02505535741406075
67,0.0359191181489797
68,0.036805708324086944
69,0.03907505661305344
70,0.028876768283716138
71,0.032139112316443376
72,0.006821368724295918
73,0.07734611988723741
74,0.02948230333743526
75,0.028950086438185207
76,0.04292097470079732
77,0.09678875632553331
78,0.11658471790234028
79,0.03079473896727663
80,0.02514728572489109
81,0.010658599123478716
82,0.015133096768441455
83,0.0877896442787487
84,0.05693347038222447
85,0.04429643640900643
86,0.12834128924591331
87,0.39894885105466893
88,0.06301457608998634
89,0.02635761638760937
90,0.014385870537178833
91,0.03697762736487557
92,0.08834100111009541
93,0.09993268123949194
94,0.1617675605237177
95,0.019392326516524585
96,0.032016719975527734
97,0.03356955081371293
98,0.011242350242740305
99,0.009329216442766738
100,0.025172562747259694
101,0.036617368260719464
102,0.025795181140154336
103,0.14443693049950312
104,0.045142197414363566
105,0.030707952670559407
106,0.02636427098544397
107,0.07104384877444611
108,0.45878446222012875
109,0.024814748630704594
110,0.02072123745063357
111,0.03048328184257002
112,0.05253952730892146
113,0.04447496492121682
114,0.023412297525484325
115,0.11138008306459456
116,0.1349035543261443
117,0.08604086561634755
118,0.0763997321827101
119,0.03872397404747558
120,0.021622249273699896
121,0.026405715864236835
122,0.02589699180197484
123,0.03367554185031897
124,0.005687250858927763
125,0.03936620096245519
126,0.0725309656878956
127,0.23569438267128967
128,0.02911316718921678
129,0.06804486777621892
130,0.03851546702822451
131,0.021463152614487606
132,0.016267089349993973
133,0.026635367542212178
134,0.046083928046756435
135,0.02649362851871929
136,0.0776958827423608
137,0.13730025620847175
138,0.252984448404204
139,0.051807038618105934
140,0.047080533890445614
141,0.07868031373186954
142,0.04758787101378442
143,0.015659967090497655
144,0.07207637265885751
145,0.018483299705645814
146,0.018351761943468284
147,0.02025276478228708
148,0.10575582586701311
149,0.03492901042249092
150,0.01658198617769708
151,0.025911954889289802
152,0.062891295263651
153,0.06632109086271216
154,0.16297505730405554
155,0.16088723584287162
156,0.23761122345595845
157,0.0622010713623256
158,0.054655915788482
159,0.02061406592886119
160,0.04904591000888539
161,0.04309090136287791
162,0.07180967100819613
163,0.04043623403438766
164,0.6216232394235368
165,0.13101121428836898
166,0.021051203777305197
167,0.12377318530379292
168,0.05065008245144064
169,0.05010448833845621
170,0.02193031284515224
171,0.016749212865375642
172,0.011822431565646496
173,0.03525739689349463
174,0.01838955061820201
175,0.022205372337304057
176,0.062492861448635674
177,0.03751331309673375
178,0.09742306213298373
179,0.05957741109116172
180,0.12595568073163352
181,0.23644222121025604
182,0.36125522917738934
183,0.08946634198612104
184,0.03309368881136901
185,0.07495036344127738
186,0.019825896876208265
187,0.034223229441241225
188,0.010442759995163475
189,0.05113914383225784
190,0.04812244693115881
191,0.14583639117926606
192,0.07201061571755478
193,0.09012388734575397
194,0.04603418475099145
195,0.07209924378823707
196,0.026157645096727442
197,0.01778620409447185
198,0.10487780217599246
199,0.028779795913664138
200,0.044295655792212334
201,0.02808002190405752
202,0.010783457326470005
203,0.017747546517866843
204,0.04392700144971421
205,0.06366383560756883
206,0.08114863611636833
207,0.13477313196231033
208,0.12171249653071092
209,0.1856139750336659
210,0.1258142441262787
211,0.11495925019763316
212,0.016432078992757768
213,0.09621491058429484
214,0.04726241802589295
215,0.011384337100267901
216,0.05500415594042766
217,0.1001120127407513
218,0.02612806903001597
219,0.0266805607455688
220,0.0522032929231508
221,0.04200254111674701
222,0.015952749821208416
223,0.05130679335013027
224,0.08306375048118998
225,0.036873924192347085
226,0.07121814412412082
227,0.023463702334359394
228,0.016812873146106515
229,0.059158189850721285
230,0.03849455917733481
231,0.025230869004042096
232,0.06458355716220872
233,0.14623981647701265
234,0.297227086960115
235,0.14260988550856155
236,0.14416090426880238
237,0.08124211611378061
238,0.08801490161487908
239,0.09734335232647601
240,0.09625499328673143
241,0.06168030310035538
242,0.02538211879604758
243,0.28648723856366204
244,0.07890875006634407
245,0.08148567112718527
246,0.04109576954755738
247,0.07341444947448784
248,0.020141663198954753
249,0.023013239893671197
250,0.008353273569506683
251,0.01732367353492605
252,0.022570735635044574
253,0.05503717142833154
254,0.10983412222453581
255,0.0644144990428607
256,0.0485433641091559
257,0.1436076862666637
258,0.5490179501114297
259,0.11534361664500413
260,0.019832165644114285
261,0.23864151387948465
262,0.06558072711414177
263,0.37009983133527524
264,0.1579150875414417
265,0.08421520216827724
266,0.017233155386313766
267,0.060343480164005
268,0.05208887529914872
269,0.09110259088413113
270,0.24672989377256568
271,0.06305100244782932
272,0.3586159421016763
273,0.08774660319517794
274,0.059706862726675275
275,0.01375304304970828
276,0.017991971584889414
277,0.04968354167887114
278,0.0647210685645294
279,0.025906340051277083
280,0.156813809461978
281,0.25568215594451354
282,0.1539634932072783
283,0.09195901899219133
284,0.03973709589784032
285,0.11637120579667673
286,0.19691236801172873
287,0.26374525372625707
288,0.059657762987639154
289,0.07474081339049729
290,0.019174779257036617
291,0.06789934899664753
292,0.48614476799432227
293,0.021418147564938483
294,0.06582029702251696
295,0.30315043744307696
296,0.2686666982241496
297,0.00708434908699568
298,0.013147824285544214
299,0.0323734826084383
300,0.06126343915607982
301,0.15296303360341157
302,0.23296783032124474
303,0.12603597009757922
304,0.12005883749511513
305,0.2705394508784512
306,0.2366898307744309
307,0.1446822236793022
308,0.26417160949183505
309,0.37723209710286615
310,0.06994499881252349
311,0.021614271089891633
312,0.04417135590180436
313,0.08664500168094194
314,0.06179216209518145
315,0.212465411359665
316,0.7398646353642825
317,0.005455111869708004
318,0.08002728933398437
319,0.3863476251674119
320,0.01203568369929747
321,0.04179147117669851
322,0.2828548449323953
323,0.008498257283148502
324,0.04597741133519507
325,0.08924113739079115
326,0.027279617756068127
327,0.034453434233733544
328,0.1630041436500717
329,0.08174270541660739
330,0.10423796512346016
331,0.19278165051496549
332,0.19591749993910496
333,0.26789070285854333
334,0.27695830544527533
335,0.1252213417943461
336,0.03241584117177279
337,0.30004864242907603
338,0.24428031223661228
339,0.15479223349121052
340,0.6940414452968094
341,0.39301895385823943
342,0.2918075477718407
343,0.027588340418895175
344,0.0900534877821259
345,0.0667124105046854
346,0.024689525808562374
347,0.008803945634277716
348,0.014829973981039333
349,0.052862327404902626
350,0.010151107352095949
351,0.014687923178150614
352,0.01870686870000984
353,0.09309206511779668
354,0.1506924275882067
355,0.10392697395994478
356,0.12402158469855358
357,0.09042278592109516
358,0.1551757998806646
359,0.11593156235266143
360,0.019843918306922722
361,0.15809983197277583
362,0.2614942781848194
363,0.028082759931694797
364,0.08623972174006352
365,0.692415893008945
366,0.7696196113854449
367,0.39421034338805483
368,0.007387709641936635
369,0.02323214492499172
370,0.01838979138705865
371,0.025021480436467756
372,0.27441008903189484
373,0.0684453982132112
374,0.016735890140455522
375,0.048623742520290385
376,0.01923364288159594
377,0.059847245388756354
378,0.06051709261451599
379,0.06677204399940027
380,0.020373708634318585
381,0.265478155207751
382,0.019596191974978364
383,0.056322749496160035
384,0.1408476411901589
385,0.11143366999614966
386,0.06408682455271582
387,0.06362965425924334
388,0.09346671428857345
389,0.12684488336767535
390,0.035367889650298176
391,0.11877813247745135
392,0.08830353846894631
393,0.14479075063893065
394,0.7473483177864952
395,0.7963259971932284
396,0.4366044616875632
397,0.11585437859839091
398,0.01873642812342548
399,0.09743487620690788
400,0.07019621754426869
401,0.2693233946441796
402,0.06424220457804074
403,0.05226143580360391
404,0.02379974033896121
405,0.042679680491680035
406,0.13266878206914334
407,0.23984520893791667
408,0.07841218561388084
409,0.5514557489702837
410,0.24203713725229892
411,0.16342167017412404
412,0.17083058015661026
413,0.10091606854062378
414,0.06447573016751727
415,0.15431598106551764
416,0.044492806601256
417,0.046113398719096206
418,0.01494622425049121
419,0.10382840738350954
420,0.10078021473844603
421,0.03274075876900617
422,0.08007228059822881
423,0.025688697351511948
424,0.7579525478363562
425,0.9997684310719082
426,0.7996010210255231
427,0.03263881287688125
428,0.03020331678572453
429,0.24368313266416347
430,0.138015122018651
431,0.023688632436831454
432,0.010444414713770021
433,0.017181338692397147
434,0.019063678881946797
435,0.0639399740961965
436,0.11991856557354585
437,0.07525133993999782
438,0.4187443154369501
439,0.5470800744567617
440,0.0963718066118546
441,0.1220904796045162
442,0.16159583037031405
443,0.2730140802800665
444,0.07991049085647685
445,0.25691981740107706
446,0.10744661501233711
447,0.024995304037763195
448,0.06232969650999216
449,0.10992481660334326
450,0.11316895248281435
451,0.058034729479938846
452,0.024266137287431894
453,0.2879025895623007
454,0.38034400081175357
455,0.15309203596996276
456,0.06979073666635986
457,0.035626877972510136
458,0.2526581233232433
459,0.08036084875884944
460,0.30293707878005466
461,0.02667119725708533
462,0.03420996450068796
463,0.036544846667965945
464,0.014345137988597283
465,0.021145268803107402
466,0.06534096321025303
467,0.04971027184400541
468,0.2733987364218347
469,0.7025571967834915
470,0.42877159252401714
471,0.3909271071099356
472,0.12582351089079713
473,0.2046221566007216
474,0.24671984837262448
475,0.45457977050969345
476,0.11119735160005428
477,0.03240595120661388
478,0.04027858386851367
479,0.023367638673576323
480,0.24017093428291483
481,0.15815204302227848
482,0.05667107683543568
483,0.2650001075007736
484,0.28716672530620563
485,0.27687361487405443
486,0.984960395331644
